atr_mult,rebound,vol_block,atr_fast,max_open,equity_stop,final,dd,net,months,yup,tpy,ruin,trades
5.0,0.65,0.8,15,15,6.0,2668.6377037795696,13.71420384005313,2568.6377037795696,87.66519823788546,19,257.6965624099164,False,4895
5.0,0.65,0.8,15,15,9.0,2560.9194494768803,12.68655767153869,2460.9194494768803,87.66519823788546,19,256.3804410492937,False,4870
5.0,0.65,0.8,20,10,4.0,2300.523303503995,17.924581493474008,2200.523303503995,93.83259911894272,19,236.7965552032286,False,4498
5.0,0.65,0.8,20,10,6.0,2194.7147912711434,18.763575827509364,2094.7170412711434,88.10572687224669,19,235.9015926780052,False,4481
5.0,0.65,0.8,20,10,9.0,2298.1084169891947,12.702487887721539,2198.1084169891947,85.02202643171806,19,225.26733208417411,False,4279
5.0,0.65,0.8,20,12,4.0,2279.097046606383,17.64467523641562,2179.097046606383,90.7488986784141,19,250.2209930815797,False,4753
5.0,0.65,0.8,20,12,6.0,2279.7731135869863,18.094771826687165,2179.7731135869863,86.34361233480176,19,247.90461948688383,False,4709
5.0,0.65,0.8,20,12,9.0,2274.2897048688233,14.259016860001623,2173.9019548688234,83.70044052863436,19,248.4310680311329,False,4719
5.0,0.65,0.8,20,15,4.0,2359.574938148606,16.559069562254162,2259.574938148606,91.62995594713657,19,259.06532862496397,False,4921
5.0,0.65,0.8,20,15,6.0,2318.746198863603,16.299819874270522,2218.746198863603,86.78414096916299,19,256.2751513404439,False,4868
5.0,0.65,0.8,20,15,9.0,2392.30716088128,14.618331436449491,2292.30716088128,85.02202643171806,19,257.7492072643413,False,4896
5.0,0.65,0.9,10,10,4.0,2124.082533333276,10.79629627911746,2024.0825333332757,85.46255506607929,19,249.85247910060536,False,4746
5.0,0.65,0.9,10,10,6.0,2181.7239888888557,11.068727364128032,2081.7239888888557,82.37885462555066,19,242.0083957912943,False,4597
5.0,0.65,0.9,10,10,9.0,2349.598494444456,12.813967414613092,2249.598494444456,83.25991189427313,19,230.42652781781493,False,4377
5.0,0.65,0.9,10,12,4.0,2133.1908712301256,10.035084588001768,2033.1908712301254,86.78414096916299,19,262.90840299798214,False,4994
5.0,0.65,0.9,10,12,6.0,2318.818886507877,10.475344521991296,2218.818886507877,82.81938325991189,19,264.80361775727874,False,5030
5.0,0.65,0.9,10,12,9.0,2230.8525059524054,13.94651851930711,2130.8525059524054,79.73568281938326,19,254.4325814355722,False,4833
5.0,0.65,0.9,10,15,4.0,2138.2011388888914,13.556695203897398,2038.2011388888914,87.22466960352423,19,274.9114298068608,False,5222
5.0,0.65,0.9,10,15,6.0,2332.635186111062,13.572995240090904,2232.635186111062,84.58149779735683,19,274.12175699048714,False,5207
5.0,0.65,0.9,10,15,9.0,2435.589343055567,14.087891945598138,2335.8583430555673,83.25991189427313,19,266.330318535601,False,5059
5.0,0.65,0.9,15,10,4.0,2055.8069016636023,13.565811975484745,1955.8069016636023,87.66519823788546,19,261.8028610550591,False,4973
5.0,0.65,0.9,15,10,6.0,1984.9586708513943,10.903341535922104,1884.9586708513943,84.14096916299559,19,257.1701138656673,False,4885
5.0,0.65,0.9,15,10,9.0,2077.381319667839,14.14109084579117,1977.3813196678389,84.14096916299559,19,239.3235082156241,False,4546
5.0,0.65,0.9,15,12,4.0,2106.4995224692066,10.659614840908791,2006.4995224692066,85.90308370044053,19,270.6471965984434,False,5141
5.0,0.65,0.9,15,12,6.0,2046.919179917311,10.99860712746685,1946.919179917311,84.14096916299559,19,270.0154583453445,False,5129
5.0,0.65,0.9,15,12,9.0,1998.6057924200932,14.414261409068176,1898.6057924200932,78.8546255506608,19,257.1701138656673,False,4885
5.0,0.65,0.9,15,15,4.0,2047.8922347361242,10.888046775777754,1947.8922347361242,87.22466960352423,19,276.8592894205823,False,5259
5.0,0.65,0.9,15,15,6.0,2060.322497252749,14.033299473728539,1960.3224972527491,86.34361233480176,19,276.2275511674834,False,5247
5.0,0.65,0.9,15,15,9.0,1957.2700001332173,14.329458691830881,1857.2700001332173,79.29515418502203,19,264.06658979533006,False,5016
5.0,0.65,0.9,20,10,4.0,2111.068253495049,15.176812518253946,2011.0430034950487,87.22466960352423,19,252.22149754972614,False,4791
5.0,0.65,0.9,20,10,6.0,2046.976386282554,11.969174806191495,1946.976386282554,83.70044052863436,19,248.4837128855578,False,4720
5.0,0.65,0.9,20,10,9.0,2255.880675384471,13.702668270012802,2155.880675384471,81.05726872246696,19,242.48219948111847,False,4606
5.0,0.65,0.9,20,12,4.0,2134.962201005441,15.624678005979634,2034.8259510054406,84.58149779735683,19,277.06986883828193,False,5263
5.0,0.65,0.9,20,12,6.0,2177.4797746878276,8.969267523307392,2077.4797746878276,82.37885462555066,19,267.90966416834823,False,5089
5.0,0.65,0.9,20,12,9.0,2152.942769873548,15.256099131262483,2052.942769873548,83.25991189427313,19,264.22452435860475,False,5019
5.0,0.65,0.9,20,15,4.0,2142.671579441953,14.555518833293274,2042.6715794419529,85.90308370044053,19,277.70160709138077,False,5275
5.0,0.65,0.9,20,15,6.0,2134.199859379215,12.913487745285066,2034.199859379215,85.46255506607929,19,272.22654223119054,False,5171
5.0,0.65,0.9,20,15,9.0,2186.9894210463895,13.434373372270015,2086.9894210463895,82.37885462555066,19,268.8046266935716,False,5106
5.0,0.75,0.7,10,10,4.0,2928.2788809524227,19.92645973058652,2828.2788809524227,93.83259911894272,19,189.73205534736235,False,3604
5.0,0.75,0.7,10,10,6.0,2671.6893452381496,22.096854757481882,2571.6893452381496,88.98678414096916,19,178.25547708273277,False,3386
5.0,0.75,0.7,10,10,9.0,3012.347283333368,19.593273129584297,2912.347283333368,86.34361233480176,19,178.6239910637071,False,3393
5.0,0.75,0.7,10,12,4.0,2915.6717708333363,28.799165958097284,2815.6717708333363,94.7136563876652,19,217.89705246468722,False,4139
5.0,0.75,0.7,10,12,6.0,2787.1126571428863,10.240612285123055,2687.1126571428863,91.18942731277532,19,204.4199697319112,False,3883
5.0,0.75,0.7,10,12,9.0,3054.962970833311,15.541699953808028,2954.962970833311,87.22466960352423,19,199.99780196021908,False,3799
5.0,0.75,0.7,10,15,4.0,3064.4488666666625,35.79739000766647,2964.4488666666625,95.15418502202643,19,231.0056212164889,False,4388
5.0,0.75,0.7,10,15,6.0,3062.331168253936,34.89786013522902,2962.331168253936,92.95154185022027,19,220.84516431248198,False,4195
5.0,0.75,0.7,10,15,9.0,3070.7601196427963,16.241689059305838,2970.7601196427963,85.02202643171806,19,214.79100605361774,False,4080
5.0,0.75,0.7,15,10,4.0,2588.013915154293,22.450748147712012,2488.013915154293,90.30837004405286,19,190.62701787258575,False,3621
5.0,0.75,0.7,15,10,6.0,2749.2784026029153,20.75419186569744,2649.2784026029153,90.30837004405286,19,182.41442058230038,False,3465
5.0,0.75,0.7,15,10,9.0,2698.5274189393513,22.639884268726572,2598.5274189393513,83.70044052863436,19,188.78444796771404,False,3586
5.0,0.75,0.7,15,12,4.0,2810.9355573385083,22.297853165043716,2710.9355573385083,89.86784140969164,19,208.73684779475352,False,3965
5.0,0.75,0.7,15,12,6.0,2913.5624205169693,20.62346440851758,2812.632420516969,92.95154185022027,19,204.2620351686365,False,3880
5.0,0.75,0.7,15,12,9.0,2942.621924225733,51.7189200527002,2842.621924225733,88.10572687224669,19,204.525259440761,False,3885
5.0,0.75,0.7,15,15,4.0,2887.581052099323,22.632441022736494,2787.581052099323,91.18942731277532,19,226.58345344479676,False,4304
5.0,0.75,0.7,15,15,6.0,2835.9949952256325,22.97217227814567,2735.9949952256325,89.86784140969164,19,226.63609829922166,False,4305
5.0,0.75,0.7,15,15,9.0,2812.581897856321,27.338025967368758,2712.581897856321,86.34361233480176,19,221.21367829345633,False,4202
5.0,0.75,0.7,20,10,4.0,2739.2996851689268,23.159409070916507,2639.2996851689268,90.7488986784141,19,193.73306428365524,False,3680
5.0,0.75,0.7,20,10,6.0,2753.382410462657,15.298067659332085,2653.382410462657,88.98678414096916,19,182.83557941769962,False,3473
5.0,0.75,0.7,20,10,9.0,2961.4042169267655,15.908290783150733,2861.4042169267655,89.42731277533039,19,184.73079417699626,False,3509
5.0,0.75,0.7,20,12,4.0,2857.951859017096,15.57846876026227,2757.951859017096,91.62995594713657,19,215.79125828769097,False,4099
5.0,0.75,0.7,20,12,6.0,2919.0120870657324,15.027468368455585,2819.0120870657324,87.66519823788546,19,211.0532213894494,False,4009
5.0,0.75,0.7,20,12,9.0,2907.065104261947,16.62389456013156,2807.065104261947,85.46255506607929,19,202.05095128279044,False,3838
5.0,0.75,0.7,20,15,4.0,2757.1399765660526,36.12683499509673,2657.1399765660526,90.30837004405286,19,227.16254684347072,False,4315
5.0,0.75,0.7,20,15,6.0,2799.5060320768257,15.088188273870209,2699.5060320768257,89.42731277533039,19,224.4250144133756,False,4263
5.0,0.75,0.7,20,15,9.0,2914.158265406376,16.698232659432485,2814.158265406376,88.10572687224669,19,221.52954742000577,False,4208
5.0,0.75,0.8,10,10,4.0,2697.563954960316,10.631585197962513,2597.563954960316,92.95154185022027,19,209.89503459210147,False,3987
5.0,0.75,0.8,10,10,6.0,2629.7076678571602,11.362016858892938,2529.7076678571602,87.66519823788546,19,201.1033439031421,False,3820
5.0,0.75,0.8,10,10,9.0,2710.493959722198,11.591835586602791,2610.061459722198,81.4977973568282,19,194.57538195445372,False,3696
5.0,0.75,0.8,10,12,4.0,2816.8534390873174,10.100765283766847,2716.8534390873174,92.95154185022027,19,236.69126549437877,False,4496
5.0,0.75,0.8,10,12,6.0,2990.6632861111625,11.181850570446878,2890.6632861111625,91.62995594713657,19,221.84541654655519,False,4214
5.0,0.75,0.8,10,12,9.0,2788.4947005952577,11.756298723076892,2688.4947005952577,85.90308370044053,19,222.37186509080425,False,4224
5.0,0.75,0.8,10,15,4.0,2738.6035503968415,10.948442505574674,2638.6035503968415,90.7488986784141,19,244.21947967714038,False,4639
5.0,0.75,0.8,10,15,6.0,2823.979457539735,14.23014225011761,2723.979457539735,92.07048458149781,19,243.74567598731622,False,4630
5.0,0.75,0.8,10,15,9.0,2972.2770027777638,15.82981519196247,2872.2770027777638,85.46255506607929,19,231.7952940328625,False,4403
5.0,0.75,0.8,15,10,4.0,2638.940296202395,13.34074264859163,2538.940296202395,89.42731277533039,19,209.52652061112713,False,3980
5.0,0.75,0.8,15,10,6.0,2615.2180834443257,14.609487425295603,2514.083916777659,92.07048458149781,19,210.42148313635053,False,3997
5.0,0.75,0.8,15,10,9.0,2661.619252730633,19.197449886687696,2560.4850860639663,84.58149779735683,19,205.89402565580858,False,3911
5.0,0.75,0.8,15,12,4.0,2535.8800652958143,14.910391986660205,2435.8800652958143,91.18942731277532,19,235.95423753243008,False,4482
5.0,0.75,0.8,15,12,6.0,2713.8742876887186,13.009973547499632,2613.8742876887186,88.98678414096916,19,222.47715479965407,False,4226
5.0,0.75,0.8,15,12,9.0,2663.2095994907922,12.906171645617315,2563.2095994907922,84.14096916299559,19,217.6864730469876,False,4135
5.0,0.75,0.8,15,15,4.0,2726.0201427892134,13.983434535592535,2626.0201427892134,91.62995594713657,19,246.0094047275872,False,4673
5.0,0.75,0.8,15,15,6.0,2637.434089649294,15.256324438207825,2537.434089649294,89.86784140969164,19,240.79756413952146,False,4574
5.0,0.75,0.8,15,15,9.0,2895.3476616134026,13.401606048662066,2795.3476616134026,85.90308370044053,19,232.53232199481118,False,4417
5.0,0.75,0.8,20,10,4.0,2476.985930967794,18.78186589620316,2376.985930967794,92.95154185022027,19,212.21140818679734,False,4031
5.0,0.75,0.8,20,10,6.0,2456.331122468209,15.8617739780517,2356.331122468209,88.54625550660793,19,212.15876333237244,False,4030
5.0,0.75,0.8,20,10,9.0,2382.5514263039104,17.150255775220916,2282.5514263039104,84.58149779735683,19,202.47211011818968,False,3846
5.0,0.75,0.8,20,12,4.0,2529.2805145557236,19.199770911406468,2429.2805145557236,91.62995594713657,19,226.26758431824732,False,4298
5.0,0.75,0.8,20,12,6.0,2550.1217047583486,15.754664740610854,2450.1217047583486,91.62995594713657,19,230.58446238108965,False,4380
5.0,0.75,0.8,20,12,9.0,2584.801797625467,17.025107042278435,2483.798047625467,87.22466960352423,19,215.37009945229173,False,4091
5.0,0.75,0.8,20,15,4.0,2630.4560787566093,18.273427365223142,2530.4560787566093,92.07048458149781,19,243.32451715191698,False,4622
5.0,0.75,0.8,20,15,6.0,2690.365248858443,15.778160401752586,2590.365248858443,89.42731277533039,19,246.2726289997117,False,4678
5.0,0.75,0.8,20,15,9.0,2669.6720753642458,17.742031801609528,2569.6720753642458,90.30837004405286,19,240.1658258864226,False,4562
5.0,0.75,0.9,10,10,4.0,2414.547471825408,8.656754522929235,2314.547471825408,88.10572687224669,19,230.3212381089651,False,4375
5.0,0.75,0.9,10,10,6.0,2453.0624898809237,9.476894515199309,2353.366239880924,87.66519823788546,19,225.3726217930239,False,4281
5.0,0.75,0.9,10,10,9.0,2233.952769444412,11.219978072848653,2133.952769444412,81.05726872246696,19,210.9479316805996,False,4007
5.0,0.75,0.9,10,12,4.0,2446.627502182562,9.220947879464948,2346.627502182562,92.51101321585902,19,253.06381522052465,False,4807
5.0,0.75,0.9,10,12,6.0,2303.945321825383,9.573287829125853,2203.945321825383,88.10572687224669,19,241.58723695589507,False,4589
5.0,0.75,0.9,10,12,9.0,2392.9343430555127,10.592294376761675,2292.9343430555127,85.90308370044053,19,238.21796627270106,False,4525
5.0,0.75,0.9,10,15,4.0,2414.2682805555805,13.50184070607258,2314.2682805555805,92.51101321585902,19,258.6968146439896,False,4914
5.0,0.75,0.9,10,15,6.0,2421.5801398809804,13.655585832976454,2321.5801398809804,88.10572687224669,19,260.64467425771113,False,4951
5.0,0.75,0.9,10,15,9.0,2385.2758124999627,10.907442360663355,2285.2758124999627,83.70044052863436,19,248.27313346785817,False,4716
5.0,0.75,0.9,15,10,4.0,2433.876112577717,10.884070955026353,2333.876112577717,93.3920704845815,19,240.00789132314787,False,4559
5.0,0.75,0.9,15,10,6.0,2498.9846288406384,7.188657207063651,2398.9846288406384,88.10572687224669,19,231.8479388872874,False,4404
5.0,0.75,0.9,15,10,9.0,2090.2752152389785,10.238436096164282,1990.2752152389785,80.1762114537445,19,226.58345344479676,False,4304
5.0,0.75,0.9,15,12,4.0,2414.3796858877517,11.008543401092496,2314.3796858877517,91.18942731277532,19,255.2748991063707,False,4849
5.0,0.75,0.9,15,12,6.0,2415.80870638669,8.445077797663746,2315.80870638669,89.42731277533039,19,245.74618045546265,False,4668
5.0,0.75,0.9,15,12,9.0,2323.9479229728995,9.884187379223262,2223.9479229728995,85.46255506607929,19,239.4814427788988,False,4549
5.0,0.75,0.9,15,15,4.0,2401.5866612665727,12.260822562906087,2301.5866612665727,91.18942731277532,19,261.69757134620926,False,4971
5.0,0.75,0.9,15,15,6.0,2398.556793083366,7.778580928038839,2298.556793083366,87.22466960352423,19,254.69580570769673,False,4838
5.0,0.75,0.9,15,15,9.0,2260.0230666389657,9.103191887343884,2160.0230666389657,83.25991189427313,19,255.90663735946958,False,4861
5.0,0.75,0.9,20,10,4.0,2285.8550179951494,16.97017700041942,2185.8550179951494,90.30837004405286,19,240.48169501297204,False,4568
5.0,0.75,0.9,20,10,6.0,2441.863671571432,8.960955598963505,2341.863671571432,88.10572687224669,19,229.63685500144132,False,4362
5.0,0.75,0.9,20,10,9.0,2189.802206267313,17.089452857720072,2089.802206267313,78.8546255506608,19,233.11141539348515,False,4428
5.0,0.75,0.9,20,12,4.0,2563.5314746993595,14.563039533074237,2463.5314746993595,89.86784140969164,19,254.3799365811473,False,4832
5.0,0.75,0.9,20,12,6.0,2367.047267836086,8.893996126604303,2267.047267836086,86.34361233480176,19,250.53686220812912,False,4759
5.0,0.75,0.9,20,12,9.0,2278.578945763841,9.155303052272481,2178.107695763841,78.8546255506608,19,242.745423753243,False,4611
5.0,0.75,0.9,20,15,4.0,2353.9968687884016,18.469774164116686,2253.9968687884016,90.30837004405286,19,266.69883251657535,False,5066
5.0,0.75,0.9,20,15,6.0,2382.7430311272415,9.20282386773428,2282.7430311272415,88.10572687224669,19,261.06583309311037,False,4959
5.0,0.75,0.9,20,15,9.0,2252.954011623793,9.561223742090903,2152.954011623793,80.1762114537445,19,258.48623522629,False,4910
